"No.","Channel Name","Receive Frequency","Transmit Frequency","Channel Type","Transmit Power","Band Width","CTCSS/DCS Decode","CTCSS/DCS Encode","Contact","Contact Call Type","Radio ID","Busy Lock/TX Permit","Squelch Mode","Optional Signal","DTMF ID","2Tone ID","5Tone ID","PTT ID","Color Code","Slot","Scan List","Receive Group List","TX Prohibit","Reverse","Simplex TDMA","TDMA Adaptive","Encryption Type","Digital Encryption","Call Confirmation","Talk Around","Work Alone","Custom CTCSS","2TONE Decode","Ranging","Through Mode","Digi APRS RX","Analog APRS PTT Mode","Digital APRS PTT Mode","APRS Report Type","Digital APRS Report Channel","Correct Frequency[Hz]","SMS Confirmation"
"1097","Van_Oregon 1","145.78000","147.99250","D-Digital","High","12.5K","Off","Off","Oregon 1","Group Call","YOUR CALL","Same Color Code","Carrier","Off","1","1","1","Off","1","1","Vancouver VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","0","Off","Off","Off","Off","Off","Off","1","0","Off"
"1098","Van_Parrot","145.78000","147.99250","D-Digital","High","12.5K","Off","Off","Parrot","Group Call","YOUR CALL","Same Color Code","Carrier","Off","1","1","1","Off","1","1","Vancouver VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","0","Off","Off","Off","Off","Off","Off","1","0","Off"
"1099","Van_PNW 1","145.78000","147.99250","D-Digital","High","12.5K","Off","Off","PNW 1","Group Call","YOUR CALL","Same Color Code","Carrier","Off","1","1","1","Off","1","1","Vancouver VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","0","Off","Off","Off","Off","Off","Off","1","0","Off"
"1100","Van_PNW 2","145.78000","147.99250","D-Digital","High","12.5K","Off","Off","PNW 2","Group Call","YOUR CALL","Same Color Code","Carrier","Off","1","1","1","Off","1","2","Vancouver VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","0","Off","Off","Off","Off","Off","Off","1","0","Off"
"1101","Van_TAC 310","145.78000","147.99250","D-Digital","High","12.5K","Off","Off","TAC 310","Group Call","YOUR CALL","Same Color Code","Carrier","Off","1","1","1","Off","1","2","Vancouver VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","0","Off","Off","Off","Off","Off","Off","1","0","Off"
"1102","Van_Wash 1 VHF","145.78000","147.99250","D-Digital","High","12.5K","Off","Off","Wash 1","Group Call","YOUR CALL","Same Color Code","Carrier","Off","1","1","1","Off","1","1","Vancouver VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","0","Off","Off","Off","Off","Off","Off","1","0","Off"
"1103","Van_Wash 2 VHF","145.78000","147.99250","D-Digital","High","12.5K","Off","Off","Wash 2","Group Call","YOUR CALL","Same Color Code","Carrier","Off","1","1","1","Off","1","2","Vancouver VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","0","Off","Off","Off","Off","Off","Off","1","0","Off"
"1104","Wen Audio Test","145.78000","448.75000","D-Digital","High","12.5K","Off","Off","Audio Test","Group Call","YOUR CALL","Same Color Code","Carrier","Off","1","1","1","Off","1","1","Wenatchee/LilBad","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","0","Off","Off","Off","Off","Off","Off","1","0","Off"
"1105","Wen Bridge 2","443.75000","448.75000","D-Digital","High","12.5K","Off","Off","Bridge","Group Call","YOUR CALL","Same Color Code","Carrier","Off","1","1","1","Off","1","2","Wenatchee/LilBad","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","0","Off","Off","Off","Off","Off","Off","1","0","Off"
"1106","Wen BC 1","443.75000","448.75000","D-Digital","High","12.5K","Off","Off","BC 1","Group Call","YOUR CALL","Same Color Code","Carrier","Off","1","1","1","Off","1","1","Wenatchee/LilBad","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","0","Off","Off","Off","Off","Off","Off","1","0","Off"
"1107","Wen California 1","443.75000","448.75000","D-Digital","High","12.5K","Off","Off","California 1","Group Call","YOUR CALL","Same Color Code","Carrier","Off","1","1","1","Off","1","1","Wenatchee/LilBad","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","0","Off","Off","Off","Off","Off","Off","1","0","Off"
"1108","Wen Canada2","443.75000","448.75000","D-Digital","High","12.5K","Off","Off","Canada","Group Call","YOUR CALL","Same Color Code","Carrier","Off","1","1","1","Off","1","2","Wenatchee/LilBad","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","0","Off","Off","Off","Off","Off","Off","1","0","Off"
"1109","Wen Cascades E","443.75000","448.75000","D-Digital","High","12.5K","Off","Off","Cascades East","Group Call","YOUR CALL","Same Color Code","Carrier","Off","1","1","1","Off","1","1","Wenatchee/LilBad","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","0","Off","Off","Off","Off","Off","Off","1","0","Off"
"1110","Wen Comm 1","443.75000","448.75000","D-Digital","High","12.5K","Off","Off","Comm 1","Group Call","YOUR CALL","Same Color Code","Carrier","Off","1","1","1","Off","1","1","Wenatchee/LilBad","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","0","Off","Off","Off","Off","Off","Off","1","0","Off"
"1111","Wen DCI 1","443.75000","448.75000","D-Digital","High","12.5K","Off","Off","DCI 1","Group Call","YOUR CALL","Same Color Code","Carrier","Off","1","1","1","Off","1","1","Wenatchee/LilBad","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","0","Off","Off","Off","Off","Off","Off","1","0","Off"
"1112","Wen DCI 2","443.75000","448.75000","D-Digital","High","12.5K","Off","Off","DCI 2","Group Call","YOUR CALL","Same Color Code","Carrier","Off","1","1","1","Off","1","2","Wenatchee/LilBad","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","0","Off","Off","Off","Off","Off","Off","1","0","Off"
